"0439339170";"The Way of the Apprentice (Star Wars: Jedi Quest, Book 1)";"Jude Watson";"2002";"Scholastic";"http://images.amazon.com/images/P/0439339170.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0439339170.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0439339170.01.LZZZZZZZ.jpg"
"0553106678";"The Matarese Countdown";"Robert Ludlum";"1997";"Bantam";"http://images.amazon.com/images/P/0553106678.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0553106678.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0553106678.01.LZZZZZZZ.jpg"
"0061000043";"A Thief of Time (Joe Leaphorn/Jim Chee Novels)";"Tony Hillerman";"1990";"HarperTorch";"http://images.amazon.com/images/P/0061000043.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0061000043.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0061000043.01.LZZZZZZZ.jpg"
"0312055145";"Shakespeare on Love: Quotations from the Plays and Poems";"William Shakespeare";"1991";"St. Martin's Press";"http://images.amazon.com/images/P/0312055145.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0312055145.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0312055145.01.LZZZZZZZ.jpg"
"1558214291";"Dream Fish and Road Trips: Fly Fishing Tales from Alaska, Montana, and Beyond";"E. Donnall Thomas Jr.";"1996";"The Lyons Press";"http://images.amazon.com/images/P/1558214291.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1558214291.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1558214291.01.LZZZZZZZ.jpg"
"0151006725";"Slammerkin";"Emma Donoghue";"2001";"Harcourt";"http://images.amazon.com/images/P/0151006725.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0151006725.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0151006725.01.LZZZZZZZ.jpg"
"0525946241";"Picture Maker";"Penina Keen Spinka";"2002";"Dutton Books";"http://images.amazon.com/images/P/0525946241.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0525946241.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0525946241.01.LZZZZZZZ.jpg"
"0394751043";"The King Must Die";"Mary Renault";"1988";"Vintage Books USA";"http://images.amazon.com/images/P/0394751043.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0394751043.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0394751043.01.LZZZZZZZ.jpg"
"2221081722";"Le scaphandre et le papillon";"Jean-Dominique Bauby";"1997";"R. Laffont";"http://images.amazon.com/images/P/2221081722.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/2221081722.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/2221081722.01.LZZZZZZZ.jpg"
"2070388905";"Comme un roman";"Daniel Pennac";"1995";"Gallimard";"http://images.amazon.com/images/P/2070388905.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/2070388905.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/2070388905.01.LZZZZZZZ.jpg"
"2253138916";"Le Rocher de Tanios";"Amin Maalouf";"1996";"LGF";"http://images.amazon.com/images/P/2253138916.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/2253138916.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/2253138916.01.LZZZZZZZ.jpg"
"0553263579";"The Autobiography of Miss Jane Pittman";"ERNEST J. GAINES";"1982";"Bantam";"http://images.amazon.com/images/P/0553263579.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0553263579.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0553263579.01.LZZZZZZZ.jpg"
"0553289411";"The Plains of Passage (Earth's Children (Paperback))";"JEAN M. AUEL";"1991";"Bantam";"http://images.amazon.com/images/P/0553289411.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0553289411.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0553289411.01.LZZZZZZZ.jpg"
"0553258559";"Dragondrums (Harper Hall Trilogy)";"Anne McCaffrey";"1996";"Spectra Books";"http://images.amazon.com/images/P/0553258559.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0553258559.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0553258559.01.LZZZZZZZ.jpg"
"0141300272";"It Was a Dark and Stormy Night";"Janet Ahlberg";"1998";"Penguin Uk";"http://images.amazon.com/images/P/0141300272.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0141300272.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0141300272.01.LZZZZZZZ.jpg"
"9500418606";"Poderes extraordinarios";"Joseph Finder";"1998";"Emece Editores";"http://images.amazon.com/images/P/9500418606.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/9500418606.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/9500418606.01.LZZZZZZZ.jpg"
"0671892479";"Step-By-Step Tai Chi";"Master Lam Kam-Chuen";"1994";"Fireside";"http://images.amazon.com/images/P/0671892479.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0671892479.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0671892479.01.LZZZZZZZ.jpg"
"0060011912";"Small Town";"Lawrence Block";"2003";"HarperTorch";"http://images.amazon.com/images/P/0060011912.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0060011912.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0060011912.01.LZZZZZZZ.jpg"
"1551666839";"Dead Run";"Erica Spindler";"2003";"Mira";"http://images.amazon.com/images/P/1551666839.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1551666839.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1551666839.01.LZZZZZZZ.jpg"
"0374526893";"A Sense of Where You Are : Bill Bradley at Princeton";"John McPhee";"1999";"Farrar, Straus and Giroux";"http://images.amazon.com/images/P/0374526893.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0374526893.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0374526893.01.LZZZZZZZ.jpg"
"1583940634";"The Diary of a Teenage Girl: An Account in Words and Pictures";"Phoebe Gloeckner";"2002";"Frog Ltd.";"http://images.amazon.com/images/P/1583940634.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1583940634.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1583940634.01.LZZZZZZZ.jpg"
"0765342987";"Kushiel's Dart";"Jacqueline Carey";"2002";"Tor Books";"http://images.amazon.com/images/P/0765342987.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0765342987.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0765342987.01.LZZZZZZZ.jpg"
"0451456726";"Heir to the Shadows (The Black Jewels Trilogy, Book 2)";"Anne Bishop";"1999";"Roc";"http://images.amazon.com/images/P/0451456726.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0451456726.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0451456726.01.LZZZZZZZ.jpg"
"0451456718";"Daughter of the Blood (Black Jewels Trilogy)";"Anne Bishop";"1998";"Roc";"http://images.amazon.com/images/P/0451456718.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0451456718.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0451456718.01.LZZZZZZZ.jpg"
"0451456734";"Queen of the Darkness (Black Jewels Trilogy)";"Anne Bishop";"2000";"Roc";"http://images.amazon.com/images/P/0451456734.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0451456734.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0451456734.01.LZZZZZZZ.jpg"
"0446530522";"Cane River";"Lalita Tademy";"2001";"Warner Books";"http://images.amazon.com/images/P/0446530522.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0446530522.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0446530522.01.LZZZZZZZ.jpg"
"0330327917";"The Ice House";"Minette Walters";"1995";"Macmillan Pub Ltd";"http://images.amazon.com/images/P/0330327917.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0330327917.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0330327917.01.LZZZZZZZ.jpg"
"0786004886";"The Mentor";"R. A. Forster";"1998";"Pinnacle Books";"http://images.amazon.com/images/P/0786004886.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0786004886.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0786004886.01.LZZZZZZZ.jpg"
"0446674346";"Cloud Mountain";"Aimee Liu";"1998";"Warner Books";"http://images.amazon.com/images/P/0446674346.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0446674346.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0446674346.01.LZZZZZZZ.jpg"
"0060092963";"Adventures of a Scottish Heiress";"Cathy Maxwell";"2003";"Avon";"http://images.amazon.com/images/P/0060092963.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0060092963.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0060092963.01.LZZZZZZZ.jpg"
"0060517611";"The Lady in Question";"Victoria Alexander";"2003";"Avon";"http://images.amazon.com/images/P/0060517611.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0060517611.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0060517611.01.LZZZZZZZ.jpg"
"0553802550";"The Happiest Baby on the Block : The New Way to Calm Crying and Help Your Baby Sleep Longer";"Harvey Karp";"2002";"Bantam";"http://images.amazon.com/images/P/0553802550.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0553802550.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0553802550.01.LZZZZZZZ.jpg"
"0425192695";"Girls of the Summer";"Barbara Bretton";"2003";"Berkley Publishing Group";"http://images.amazon.com/images/P/0425192695.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0425192695.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0425192695.01.LZZZZZZZ.jpg"
"0440241286";"Gun Monkeys";"VICTOR GISCHLER";"2003";"Dell";"http://images.amazon.com/images/P/0440241286.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0440241286.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0440241286.01.LZZZZZZZ.jpg"
"0743407148";"Sherlock Holmes vs. Dracula";"Loren Estleman";"2000";"I Books";"http://images.amazon.com/images/P/0743407148.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0743407148.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0743407148.01.LZZZZZZZ.jpg"
"0312977360";"The Church of Dead Girls";"Stephen Dobyns";"2001";"St. Martin's Paperbacks";"http://images.amazon.com/images/P/0312977360.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0312977360.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0312977360.01.LZZZZZZZ.jpg"
"0312089449";"Muckraking:  Three Landmark Articles";"Fitzpatrick";"1994";"Bedford/St. Martin's";"http://images.amazon.com/images/P/0312089449.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0312089449.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0312089449.01.LZZZZZZZ.jpg"
"034541103X";"A Reporter's Life";"Walter Cronkite";"1997";"Ballantine Books";"http://images.amazon.com/images/P/034541103X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/034541103X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/034541103X.01.LZZZZZZZ.jpg"
"0688179053";"Deadlines and Datelines";"Dan Rather";"2000";"Perennial";"http://images.amazon.com/images/P/0688179053.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0688179053.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0688179053.01.LZZZZZZZ.jpg"
"0451201507";"Drudge Manifesto";"Matt Drudge";"2000";"New American Library";"http://images.amazon.com/images/P/0451201507.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0451201507.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0451201507.01.LZZZZZZZ.jpg"
"0553569791";"The Last Innocent Man";"PHILLIP M. MARGOLIN";"1995";"Bantam";"http://images.amazon.com/images/P/0553569791.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0553569791.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0553569791.01.LZZZZZZZ.jpg"
